;0;1;2;3;4;5;6
1003;05;52219;52330;X;2021-05-21T08:06:49.721Z;2021-05-21T08:06:53.894Z;0
1004;05;53674;53766;X;2021-05-21T08:07:44.109Z;2021-05-21T08:07:47.538Z;0
1005;05;54990;55063;X;2021-05-21T08:08:33.595Z;2021-05-21T08:08:36.245Z;0
1006;05;56502;56564;X;2021-05-21T08:09:30.227Z;2021-05-21T08:09:32.526Z;0
1007;05;57442;57512;X;2021-05-21T08:10:04.903Z;2021-05-21T08:10:07.604Z;0
1008;05;59047;59132;X;2021-05-21T08:11:05.368Z;2021-05-21T08:11:08.513Z;0
1009;05;60397;60464;X;2021-05-21T08:11:56.607Z;2021-05-21T08:11:59.086Z;0
1010;05;61502;61564;X;2021-05-21T08:12:37.799Z;2021-05-21T08:12:40.019Z;0
1011;05;62834;62906;X;2021-05-21T08:13:27.129Z;2021-05-21T08:13:29.706Z;0
1012;05;67858;67998;X;2021-05-21T08:16:38.756Z;2021-05-21T08:16:44.134Z;0
1013;05;69224;69295;X;2021-05-21T08:17:29.665Z;2021-05-21T08:17:32.381Z;0
1014;05;70587;70650;X;2021-05-21T08:18:20.609Z;2021-05-21T08:18:22.908Z;0
1015;05;71430;71485;X;2021-05-21T08:18:51.476Z;2021-05-21T08:18:53.600Z;0
1016;05;72791;72849;X;2021-05-21T08:19:42.482Z;2021-05-21T08:19:44.664Z;0
1017;05;73715;73786;X;2021-05-21T08:20:16.715Z;2021-05-21T08:20:19.322Z;0
1018;05;75317;75400;X;2021-05-21T08:21:16.197Z;2021-05-21T08:21:19.344Z;0
1019;05;76353;76471;X;2021-05-21T08:21:55.002Z;2021-05-21T08:21:59.535Z;0
1020;05;77909;77963;X;2021-05-21T08:22:52.996Z;2021-05-21T08:22:55.136Z;0
1021;05;79203;79250;X;2021-05-21T08:23:41.714Z;2021-05-21T08:23:43.487Z;0
1022;05;80157;80239;X;2021-05-21T08:24:17.021Z;2021-05-21T08:24:20.184Z;0
1023;05;81552;81690;X;2021-05-21T08:25:09.672Z;2021-05-21T08:25:14.958Z;0
1024;05;82855;82916;X;2021-05-21T08:25:59.314Z;2021-05-21T08:26:01.614Z;0
1025;05;84013;84070;X;2021-05-21T08:26:42.978Z;2021-05-21T08:26:45.212Z;0
1026;05;85590;85673;X;2021-05-21T08:27:42.164Z;2021-05-21T08:27:45.096Z;0
1027;05;86694;86763;X;2021-05-21T08:28:22.777Z;2021-05-21T08:28:25.472Z;0
1028;05;88000;88066;X;2021-05-21T08:29:11.641Z;2021-05-21T08:29:14.090Z;0
1029;05;89407;89483;X;2021-05-21T08:30:04.092Z;2021-05-21T08:30:06.914Z;0
1030;13;25026;157342;-;2021-06-15T09:48:35.551Z;2021-06-15T11:11:44.154Z;54/54
1031;13;25030;25175;X;2021-06-15T09:48:35.556Z;2021-06-15T09:48:41.079Z;0
1032;13;28471;28583;X;2021-06-15T09:50:49.041Z;2021-06-15T09:50:53.328Z;0
1033;13;31246;31367;X;2021-06-15T09:52:34.915Z;2021-06-15T09:52:39.509Z;0
1034;13;33939;34096;X;2021-06-15T09:54:16.716Z;2021-06-15T09:54:22.709Z;0
1035;13;36177;36807;X;2021-06-15T09:55:42.288Z;2021-06-15T09:56:06.915Z;0
1036;13;39035;39129;X;2021-06-15T09:57:33.106Z;2021-06-15T09:57:36.611Z;0
1037;13;40655;40773;X;2021-06-15T09:58:35.345Z;2021-06-15T09:58:39.809Z;0
1038;13;44430;44715;X;2021-06-15T10:01:00.436Z;2021-06-15T10:01:11.117Z;0
1039;13;45987;46299;X;2021-06-15T10:01:58.200Z;2021-06-15T10:02:09.769Z;0
1040;13;51184;51312;X;2021-06-15T10:05:15.693Z;2021-06-15T10:05:20.484Z;0
1041;13;52953;53057;X;2021-06-15T10:06:21.871Z;2021-06-15T10:06:25.926Z;0
1042;13;54280;55070;X;2021-06-15T10:07:11.655Z;2021-06-15T10:07:41.666Z;0
1043;13;56121;56297;X;2021-06-15T10:08:20.823Z;2021-06-15T10:08:27.507Z;0
1044;13;58677;58740;X;2021-06-15T10:09:55.851Z;2021-06-15T10:09:58.186Z;0
1045;13;60770;60850;X;2021-06-15T10:11:14.654Z;2021-06-15T10:11:17.611Z;0
1046;13;63217;65404;X;2021-06-15T10:12:45.854Z;2021-06-15T10:14:08.614Z;0
1047;13;67106;67233;X;2021-06-15T10:15:11.935Z;2021-06-15T10:15:16.825Z;0
1048;13;68915;69111;X;2021-06-15T10:16:20.333Z;2021-06-15T10:16:27.688Z;0
1049;13;70402;78231;X;2021-06-15T10:17:15.765Z;2021-06-15T10:22:15.057Z;0
1050;13;80066;80131;X;2021-06-15T10:23:23.845Z;2021-06-15T10:23:26.261Z;0
1051;13;82628;83013;X;2021-06-15T10:25:00.615Z;2021-06-15T10:25:15.518Z;0
1052;13;84858;85198;X;2021-06-15T10:26:25.089Z;2021-06-15T10:26:37.991Z;0
1053;13;86869;86972;X;2021-06-15T10:27:40.807Z;2021-06-15T10:27:44.674Z;0
1054;13;88219;88347;X;2021-06-15T10:28:30.726Z;2021-06-15T10:28:35.583Z;0
1055;13;89882;89937;X;2021-06-15T10:29:32.947Z;2021-06-15T10:29:34.989Z;0
1056;13;91904;91968;X;2021-06-15T10:30:48.745Z;2021-06-15T10:30:51.166Z;0
1057;13;95670;95848;X;2021-06-15T10:33:10.885Z;2021-06-15T10:33:17.643Z;0
1058;13;98192;98284;X;2021-06-15T10:34:45.633Z;2021-06-15T10:34:49.149Z;0
1059;13;102707;102771;X;2021-06-15T10:37:36.634Z;2021-06-15T10:37:39.117Z;0
1060;13;104129;104216;X;2021-06-15T10:38:29.890Z;2021-06-15T10:38:33.138Z;0
1061;13;106563;106701;X;2021-06-15T10:40:01.588Z;2021-06-15T10:40:06.771Z;0
1062;13;108411;108537;X;2021-06-15T10:41:10.493Z;2021-06-15T10:41:15.239Z;0
1063;13;110430;110486;X;2021-06-15T10:42:25.890Z;2021-06-15T10:42:28.062Z;0
1064;13;112078;112157;X;2021-06-15T10:43:28.091Z;2021-06-15T10:43:31.147Z;0
1065;13;113558;113634;X;2021-06-15T10:44:23.358Z;2021-06-15T10:44:26.229Z;0
1066;13;115056;115147;X;2021-06-15T10:45:19.936Z;2021-06-15T10:45:23.263Z;0
1067;13;116639;116775;X;2021-06-15T10:46:19.215Z;2021-06-15T10:46:24.411Z;0
1068;13;125795;125856;X;2021-06-15T10:52:05.278Z;2021-06-15T10:52:07.583Z;0
1069;13;127339;127602;X;2021-06-15T10:53:03.121Z;2021-06-15T10:53:13.119Z;0
1070;13;130282;130716;X;2021-06-15T10:54:54.009Z;2021-06-15T10:55:10.463Z;0
1071;13;132580;132822;X;2021-06-15T10:56:20.077Z;2021-06-15T10:56:29.107Z;0
1072;13;134209;134266;X;2021-06-15T10:57:20.820Z;2021-06-15T10:57:22.903Z;0
1073;13;135613;135679;X;2021-06-15T10:58:12.777Z;2021-06-15T10:58:15.160Z;0
1074;13;137260;137682;X;2021-06-15T10:59:14.437Z;2021-06-15T10:59:30.308Z;0
1075;13;140926;141035;X;2021-06-15T11:01:32.735Z;2021-06-15T11:01:36.831Z;0
1076;13;142385;142444;X;2021-06-15T11:02:27.066Z;2021-06-15T11:02:29.181Z;0
1077;13;144218;144279;X;2021-06-15T11:03:35.009Z;2021-06-15T11:03:37.220Z;0
1078;13;146789;146847;X;2021-06-15T11:05:12.142Z;2021-06-15T11:05:14.270Z;0
1079;13;148589;148666;X;2021-06-15T11:06:19.392Z;2021-06-15T11:06:22.343Z;0
1080;13;149976;150037;X;2021-06-15T11:07:10.807Z;2021-06-15T11:07:13.067Z;0
1081;13;151099;151283;X;2021-06-15T11:07:52.458Z;2021-06-15T11:07:59.273Z;0
1082;13;152659;152839;X;2021-06-15T11:08:50.570Z;2021-06-15T11:08:57.237Z;0
1083;13;154031;154088;X;2021-06-15T11:09:41.273Z;2021-06-15T11:09:43.274Z;0
1084;13;156029;156111;X;2021-06-15T11:10:55.439Z;2021-06-15T11:10:58.497Z;0
1085;07;11565;162376;-;2021-05-21T12:50:07.258Z;2021-05-21T14:23:47.506Z;54/54
1086;07;11569;11638;X;2021-05-21T12:50:07.263Z;2021-05-21T12:50:09.760Z;0
1087;07;13662;13888;X;2021-05-21T12:51:25.323Z;2021-05-21T12:51:33.822Z;0
1088;07;16792;16919;X;2021-05-21T12:53:21.809Z;2021-05-21T12:53:26.501Z;0
1089;07;18973;19126;X;2021-05-21T12:54:43.375Z;2021-05-21T12:54:49.188Z;0
1090;07;22148;22417;X;2021-05-21T12:56:42.041Z;2021-05-21T12:56:52.190Z;0
1091;07;24153;24224;X;2021-05-21T12:57:56.250Z;2021-05-21T12:57:58.935Z;0
1092;07;25652;25820;X;2021-05-21T12:58:51.503Z;2021-05-21T12:58:57.730Z;0
1093;07;27260;27327;X;2021-05-21T12:59:50.822Z;2021-05-21T12:59:53.299Z;0
1094;07;29478;29664;X;2021-05-21T13:01:12.951Z;2021-05-21T13:01:19.813Z;0
1095;07;31404;32201;X;2021-05-21T13:02:24.641Z;2021-05-21T13:02:54.803Z;0
1096;07;34436;34930;X;2021-05-21T13:04:18.578Z;2021-05-21T13:04:37.218Z;0
1097;07;37717;37765;X;2021-05-21T13:06:21.284Z;2021-05-21T13:06:23.062Z;0
1098;07;39244;39386;X;2021-05-21T13:07:17.846Z;2021-05-21T13:07:23.140Z;0
1099;07;43192;43290;X;2021-05-21T13:09:46.303Z;2021-05-21T13:09:49.833Z;0
1100;07;45238;45289;X;2021-05-21T13:11:01.967Z;2021-05-21T13:11:03.865Z;0
1101;07;47464;47618;X;2021-05-21T13:12:25.676Z;2021-05-21T13:12:31.414Z;0
1102;07;49086;49207;X;2021-05-21T13:13:25.896Z;2021-05-21T13:13:30.345Z;0
1103;07;52418;52607;X;2021-05-21T13:15:29.267Z;2021-05-21T13:15:36.354Z;0
1104;07;54459;78217;X;2021-05-21T13:16:44.713Z;2021-05-21T13:31:39.853Z;0
1105;07;80776;80921;X;2021-05-21T13:33:15.058Z;2021-05-21T13:33:20.663Z;0
1106;07;83085;83137;X;2021-05-21T13:34:40.856Z;2021-05-21T13:34:42.709Z;0
1107;07;85551;85699;X;2021-05-21T13:36:12.608Z;2021-05-21T13:36:18.161Z;0
1108;07;87321;87402;X;2021-05-21T13:37:18.583Z;2021-05-21T13:37:21.459Z;0
1109;07;89057;89200;X;2021-05-21T13:38:22.562Z;2021-05-21T13:38:27.907Z;0
1110;07;90623;90700;X;2021-05-21T13:39:20.302Z;2021-05-21T13:39:23.193Z;0
1111;07;91669;91756;X;2021-05-21T13:39:58.864Z;2021-05-21T13:40:02.073Z;0
1112;07;93290;93369;X;2021-05-21T13:40:58.628Z;2021-05-21T13:41:01.535Z;0
1113;07;95281;95332;X;2021-05-21T13:42:12.233Z;2021-05-21T13:42:13.981Z;0
1114;07;96692;96787;X;2021-05-21T13:43:03.955Z;2021-05-21T13:43:07.540Z;0
1115;07;98883;99049;X;2021-05-21T13:44:25.259Z;2021-05-21T13:44:31.259Z;0
1116;07;100511;100584;X;2021-05-21T13:45:25.162Z;2021-05-21T13:45:27.932Z;0
1117;07;103320;103374;X;2021-05-21T13:47:10.922Z;2021-05-21T13:47:12.866Z;0
1118;07;104925;104986;X;2021-05-21T13:48:09.883Z;2021-05-21T13:48:12.227Z;0
1119;07;106551;106632;X;2021-05-21T13:49:10.046Z;2021-05-21T13:49:13.173Z;0
1120;07;108316;108449;X;2021-05-21T13:50:15.397Z;2021-05-21T13:50:20.466Z;0
1121;07;110250;110998;X;2021-05-21T13:51:27.877Z;2021-05-21T13:51:55.575Z;0
1122;07;119840;120002;X;2021-05-21T13:57:27.234Z;2021-05-21T13:57:33.173Z;0
1123;07;122195;122274;X;2021-05-21T13:58:54.271Z;2021-05-21T13:58:57.152Z;0
1124;07;124279;124330;X;2021-05-21T14:00:11.757Z;2021-05-21T14:00:13.683Z;0
1125;07;125781;125886;X;2021-05-21T14:01:07.308Z;2021-05-21T14:01:11.262Z;0
1126;07;127368;127491;X;2021-05-21T14:02:05.698Z;2021-05-21T14:02:10.373Z;0
1127;07;128789;128865;X;2021-05-21T14:02:57.453Z;2021-05-21T14:03:00.144Z;0
1128;07;130752;130836;X;2021-05-21T14:04:10.012Z;2021-05-21T14:04:13.189Z;0
1129;07;132689;132765;X;2021-05-21T14:05:21.348Z;2021-05-21T14:05:24.174Z;0
1130;07;136316;136449;X;2021-05-21T14:07:37.747Z;2021-05-21T14:07:42.731Z;0
1131;07;137768;137924;X;2021-05-21T14:08:31.452Z;2021-05-21T14:08:37.316Z;0
1132;07;139186;139257;X;2021-05-21T14:09:23.571Z;2021-05-21T14:09:26.262Z;0
1133;07;140726;140785;X;2021-05-21T14:10:19.878Z;2021-05-21T14:10:21.999Z;0
1134;07;145052;145122;X;2021-05-21T14:13:01.013Z;2021-05-21T14:13:03.482Z;0
1135;07;152575;152655;X;2021-05-21T14:17:43.115Z;2021-05-21T14:17:46.018Z;0
1136;07;153882;154683;X;2021-05-21T14:18:31.449Z;2021-05-21T14:19:01.349Z;0
1137;07;157659;157740;X;2021-05-21T14:20:53.411Z;2021-05-21T14:20:56.313Z;0
1138;07;159475;159548;X;2021-05-21T14:22:00.206Z;2021-05-21T14:22:02.864Z;0
1139;07;161179;161258;X;2021-05-21T14:23:03.420Z;2021-05-21T14:23:06.310Z;0
1140;06;7821;124671;-;2021-05-21T09:29:09.365Z;2021-05-21T10:41:39.925Z;54/54
1141;06;7824;8636;X;2021-05-21T09:29:09.369Z;2021-05-21T09:29:39.935Z;0
1142;06;11337;11546;X;2021-05-21T09:31:20.680Z;2021-05-21T09:31:28.268Z;0
1143;06;13969;14184;X;2021-05-21T09:32:58.262Z;2021-05-21T09:33:06.404Z;0
1144;06;16314;16671;X;2021-05-21T09:34:25.026Z;2021-05-21T09:34:38.549Z;0
1145;06;18739;18891;X;2021-05-21T09:35:55.341Z;2021-05-21T09:36:01.032Z;0
1146;06;21420;21486;X;2021-05-21T09:37:35.391Z;2021-05-21T09:37:37.724Z;0
1147;06;23312;23471;X;2021-05-21T09:38:45.222Z;2021-05-21T09:38:51.242Z;0
1148;06;25444;25673;X;2021-05-21T09:40:04.583Z;2021-05-21T09:40:13.144Z;0
1149;06;28047;28299;X;2021-05-21T09:41:41.682Z;2021-05-21T09:41:50.975Z;0
1150;06;30016;30065;X;2021-05-21T09:42:55.114Z;2021-05-21T09:42:56.922Z;0
1151;06;31467;31519;X;2021-05-21T09:43:48.553Z;2021-05-21T09:43:50.418Z;0
1152;06;34078;34139;X;2021-05-21T09:45:26.052Z;2021-05-21T09:45:28.336Z;0
1153;06;35588;35732;X;2021-05-21T09:46:22.087Z;2021-05-21T09:46:27.505Z;0
1154;06;37857;38333;X;2021-05-21T09:47:47.189Z;2021-05-21T09:48:05.311Z;0
1155;06;39535;39582;X;2021-05-21T09:48:49.725Z;2021-05-21T09:48:51.444Z;0
1156;06;40821;40878;X;2021-05-21T09:49:37.306Z;2021-05-21T09:49:39.363Z;0
1157;06;42456;42510;X;2021-05-21T09:50:38.198Z;2021-05-21T09:50:40.175Z;0
1158;06;43705;43937;X;2021-05-21T09:51:24.037Z;2021-05-21T09:51:32.666Z;0
1159;06;45185;52591;X;2021-05-21T09:52:18.935Z;2021-05-21T09:56:58.952Z;0
1160;06;54714;54843;X;2021-05-21T09:58:17.912Z;2021-05-21T09:58:22.585Z;0
1161;06;56249;56381;X;2021-05-21T09:59:13.805Z;2021-05-21T09:59:18.546Z;0
1162;06;58527;58617;X;2021-05-21T10:00:37.878Z;2021-05-21T10:00:41.364Z;0
1163;06;60001;60158;X;2021-05-21T10:01:32.885Z;2021-05-21T10:01:38.973Z;0
1164;06;61246;61314;X;2021-05-21T10:02:19.647Z;2021-05-21T10:02:22.077Z;0
1165;06;62529;62614;X;2021-05-21T10:03:06.483Z;2021-05-21T10:03:09.712Z;0
1166;06;64018;64075;X;2021-05-21T10:04:01.530Z;2021-05-21T10:04:03.664Z;0
1167;06;65455;65541;X;2021-05-21T10:04:54.918Z;2021-05-21T10:04:58.174Z;0
1168;06;67342;67538;X;2021-05-21T10:06:05.310Z;2021-05-21T10:06:12.758Z;0
1169;06;69438;69629;X;2021-05-21T10:07:23.159Z;2021-05-21T10:07:30.170Z;0
1170;06;71012;71073;X;2021-05-21T10:08:21.051Z;2021-05-21T10:08:23.325Z;0
1171;06;72370;72482;X;2021-05-21T10:09:10.981Z;2021-05-21T10:09:15.196Z;0
1172;06;74128;74238;X;2021-05-21T10:10:15.798Z;2021-05-21T10:10:19.870Z;0
1173;06;75841;76243;X;2021-05-21T10:11:19.216Z;2021-05-21T10:11:34.185Z;0
1174;06;77471;77540;X;2021-05-21T10:12:19.389Z;2021-05-21T10:12:21.884Z;0
1175;06;80502;80603;X;2021-05-21T10:14:12.581Z;2021-05-21T10:14:16.329Z;0
1176;06;82952;83060;X;2021-05-21T10:15:43.457Z;2021-05-21T10:15:47.493Z;0
1177;06;84120;84175;X;2021-05-21T10:16:26.676Z;2021-05-21T10:16:28.677Z;0
1178;06;92609;92713;X;2021-05-21T10:21:47.001Z;2021-05-21T10:21:50.801Z;0
1179;06;94007;94088;X;2021-05-21T10:22:39.136Z;2021-05-21T10:22:42.122Z;0
1180;06;96688;96777;X;2021-05-21T10:24:18.396Z;2021-05-21T10:24:21.886Z;0
1181;06;98096;98183;X;2021-05-21T10:25:10.479Z;2021-05-21T10:25:13.658Z;0
1182;06;99336;99382;X;2021-05-21T10:25:56.448Z;2021-05-21T10:25:58.209Z;0
1183;06;100690;100893;X;2021-05-21T10:26:46.870Z;2021-05-21T10:26:54.580Z;0
1184;06;102657;102987;X;2021-05-21T10:28:00.778Z;2021-05-21T10:28:13.373Z;0
1185;06;105342;105441;X;2021-05-21T10:29:41.835Z;2021-05-21T10:29:45.552Z;0
1186;06;106657;106745;X;2021-05-21T10:30:31.041Z;2021-05-21T10:30:34.269Z;0
1187;06;109032;109102;X;2021-05-21T10:31:59.253Z;2021-05-21T10:32:01.747Z;0
1188;06;110860;111193;X;2021-05-21T10:33:07.884Z;2021-05-21T10:33:20.520Z;0
1189;06;114354;114616;X;2021-05-21T10:35:18.115Z;2021-05-21T10:35:27.966Z;0
1190;06;116299;116787;X;2021-05-21T10:36:29.907Z;2021-05-21T10:36:47.990Z;0
1191;06;117935;118103;X;2021-05-21T10:37:30.257Z;2021-05-21T10:37:36.436Z;0
1192;06;119921;119971;X;2021-05-21T10:38:44.194Z;2021-05-21T10:38:46.117Z;0
1193;06;121246;121332;X;2021-05-21T10:39:33.514Z;2021-05-21T10:39:36.676Z;0
1194;06;123194;123273;X;2021-05-21T10:40:45.591Z;2021-05-21T10:40:48.523Z;0
1195;12;8282;98344;-;2021-05-31T09:23:13.300Z;2021-05-31T10:18:50.856Z;54/54
1196;12;8286;8912;X;2021-05-31T09:23:13.306Z;2021-05-31T09:23:37.447Z;0
1197;12;10681;10749;X;2021-05-31T09:24:43.400Z;2021-05-31T09:24:45.987Z;0
1198;12;12319;12374;X;2021-05-31T09:25:43.551Z;2021-05-31T09:25:45.572Z;0
1199;12;13482;13537;X;2021-05-31T09:26:26.182Z;2021-05-31T09:26:28.094Z;0
1200;12;14653;14706;X;2021-05-31T09:27:09.283Z;2021-05-31T09:27:11.260Z;0
1201;12;15977;16027;X;2021-05-31T09:27:58.429Z;2021-05-31T09:28:00.292Z;0
1202;12;17271;17322;X;2021-05-31T09:28:45.346Z;2021-05-31T09:28:47.173Z;0
1203;12;18913;18964;X;2021-05-31T09:29:45.474Z;2021-05-31T09:29:47.424Z;0
1204;12;20147;20255;X;2021-05-31T09:30:31.014Z;2021-05-31T09:30:35.042Z;0
1205;12;21754;21809;X;2021-05-31T09:31:30.856Z;2021-05-31T09:31:32.849Z;0
1206;12;23188;23250;X;2021-05-31T09:32:23.784Z;2021-05-31T09:32:26.013Z;0
1207;12;24373;24491;X;2021-05-31T09:33:07.144Z;2021-05-31T09:33:11.322Z;0
1208;12;25722;25769;X;2021-05-31T09:33:56.367Z;2021-05-31T09:33:58.082Z;0
1209;12;27077;27149;X;2021-05-31T09:34:46.493Z;2021-05-31T09:34:49.108Z;0
1210;12;28460;28555;X;2021-05-31T09:35:37.730Z;2021-05-31T09:35:41.197Z;0
1211;12;30312;30368;X;2021-05-31T09:36:47.264Z;2021-05-31T09:36:49.289Z;0
1212;12;31736;31790;X;2021-05-31T09:37:40.029Z;2021-05-31T09:37:41.963Z;0
1213;12;33175;33282;X;2021-05-31T09:38:32.821Z;2021-05-31T09:38:36.818Z;0
1214;12;34749;44359;X;2021-05-31T09:39:31.256Z;2021-05-31T09:45:33.381Z;0
1215;12;45733;45796;X;2021-05-31T09:46:24.003Z;2021-05-31T09:46:26.180Z;0
1216;12;47167;47227;X;2021-05-31T09:47:17.016Z;2021-05-31T09:47:19.252Z;0
1217;12;48368;48457;X;2021-05-31T09:48:00.987Z;2021-05-31T09:48:04.299Z;0
1218;12;49701;49971;X;2021-05-31T09:48:50.132Z;2021-05-31T09:49:00.286Z;0
1219;12;51214;51264;X;2021-05-31T09:49:45.855Z;2021-05-31T09:49:47.668Z;0
1220;12;52503;52602;X;2021-05-31T09:50:33.361Z;2021-05-31T09:50:37.044Z;0
1221;12;53618;53663;X;2021-05-31T09:51:14.340Z;2021-05-31T09:51:16.099Z;0
1222;12;55149;55198;X;2021-05-31T09:52:11.415Z;2021-05-31T09:52:13.226Z;0
1223;12;56507;56593;X;2021-05-31T09:53:01.355Z;2021-05-31T09:53:04.406Z;0
1224;12;57613;57662;X;2021-05-31T09:53:42.285Z;2021-05-31T09:53:44.071Z;0
1225;12;58965;59043;X;2021-05-31T09:54:32.023Z;2021-05-31T09:54:35.048Z;0
1226;12;60442;60499;X;2021-05-31T09:55:26.495Z;2021-05-31T09:55:28.554Z;0
1227;12;61598;61673;X;2021-05-31T09:56:09.458Z;2021-05-31T09:56:12.375Z;0
1228;12;62926;62981;X;2021-05-31T09:56:58.692Z;2021-05-31T09:57:00.639Z;0
1229;12;64173;64249;X;2021-05-31T09:57:44.509Z;2021-05-31T09:57:47.460Z;0
1230;12;65379;65429;X;2021-05-31T09:58:29.337Z;2021-05-31T09:58:31.209Z;0
1231;12;66696;66781;X;2021-05-31T09:59:18.106Z;2021-05-31T09:59:21.151Z;0
1232;12;67835;75216;X;2021-05-31T10:00:00.112Z;2021-05-31T10:04:37.583Z;0
1233;12;76325;76380;X;2021-05-31T10:05:17.981Z;2021-05-31T10:05:20.020Z;0
1234;12;77762;77811;X;2021-05-31T10:06:11.534Z;2021-05-31T10:06:13.341Z;0
1235;12;78763;78842;X;2021-05-31T10:06:48.910Z;2021-05-31T10:06:51.803Z;0
1236;12;79756;79806;X;2021-05-31T10:07:25.744Z;2021-05-31T10:07:27.638Z;0
1237;12;81041;81101;X;2021-05-31T10:08:13.341Z;2021-05-31T10:08:15.584Z;0
1238;12;82360;82410;X;2021-05-31T10:09:01.694Z;2021-05-31T10:09:03.436Z;0
1239;12;83855;83906;X;2021-05-31T10:09:56.434Z;2021-05-31T10:09:58.198Z;0
1240;12;85202;85312;X;2021-05-31T10:10:45.944Z;2021-05-31T10:10:50.070Z;0
1241;12;86549;86597;X;2021-05-31T10:11:35.803Z;2021-05-31T10:11:37.587Z;0
1242;12;87687;87736;X;2021-05-31T10:12:17.714Z;2021-05-31T10:12:19.513Z;0
1243;12;89008;89056;X;2021-05-31T10:13:06.447Z;2021-05-31T10:13:08.151Z;0
1244;12;90487;90575;X;2021-05-31T10:14:01.234Z;2021-05-31T10:14:04.312Z;0
1245;12;91827;91910;X;2021-05-31T10:14:50.781Z;2021-05-31T10:14:53.920Z;0
1246;12;92818;92867;X;2021-05-31T10:15:27.660Z;2021-05-31T10:15:29.476Z;0
1247;12;94406;94494;X;2021-05-31T10:16:26.347Z;2021-05-31T10:16:29.759Z;0
1248;12;95739;95835;X;2021-05-31T10:17:15.548Z;2021-05-31T10:17:19.135Z;0
1249;12;97052;97154;X;2021-05-31T10:18:03.886Z;2021-05-31T10:18:07.589Z;0
